flag_id,transaction_id,flagged_date,flag_reason,is_resolved,resolved_date
1329,18479,2024-12-27 05:12:44,Card-Not-Present Anomaly,True,2025-01-03 05:12:44
1330,59161,2024-12-20 17:27:00,High Risk Country Match,True,2024-12-25 17:27:00
1331,25906,2024-01-21 08:38:04,High Risk Country Match,True,2024-01-28 08:38:04
1332,66236,2024-02-03 21:06:14,High Risk Country Match,True,2024-02-06 21:06:14
1333,4418,2023-09-11 19:59:54,Mismatched Billing Details,True,2023-09-13 19:59:54
1334,58659,2024-12-06 06:46:38,Card-Not-Present Anomaly,True,2024-12-13 06:46:38
1335,77141,2024-12-28 03:14:14,High Risk Country Match,True,2024-12-30 03:14:14
1336,46882,2024-08-29 22:10:12,Suspicious Amount Spike,True,2024-09-02 22:10:12
1337,6952,2023-04-28 06:36:31,Suspicious Amount Spike,True,2023-04-30 06:36:31
1338,12250,2024-05-07 22:38:59,Velocity Limit Exceeded,True,2024-05-08 22:38:59
1339,33603,2024-10-14 03:16:17,Mismatched Billing Details,True,2024-10-18 03:16:17
1340,19182,2023-12-21 12:41:30,Suspicious Amount Spike,True,2023-12-24 12:41:30
1341,11926,2024-10-13 09:11:43,High Risk Country Match,True,2024-10-19 09:11:43
1342,40956,2024-11-18 12:36:27,High Risk Country Match,True,2024-11-25 12:36:27
1343,63194,2024-12-28 03:58:26,Card-Not-Present Anomaly,True,2025-01-03 03:58:26
1344,40472,2024-01-07 02:52:58,Suspicious Amount Spike,True,2024-01-13 02:52:58
1345,63585,2024-12-09 19:06:07,Velocity Limit Exceeded,True,2024-12-14 19:06:07
1346,59213,2024-11-24 11:57:51,Mismatched Billing Details,True,2024-11-25 11:57:51
1347,14654,2024-09-03 00:58:23,Card-Not-Present Anomaly,True,2024-09-07 00:58:23
1348,5292,2024-11-18 13:44:54,Suspicious Amount Spike,True,2024-11-19 13:44:54
1349,41945,2024-12-22 03:21:52,Velocity Limit Exceeded,True,2024-12-24 03:21:52
1350,59756,2024-09-30 22:14:12,High Risk Country Match,True,2024-10-05 22:14:12
1351,954,2024-11-10 06:22:29,Card-Not-Present Anomaly,True,2024-11-13 06:22:29
1352,33613,2024-11-15 21:53:08,Mismatched Billing Details,True,2024-11-22 21:53:08
1353,8009,2024-12-06 12:41:54,Card-Not-Present Anomaly,True,2024-12-08 12:41:54
1354,88,2023-09-23 20:17:52,Mismatched Billing Details,True,2023-09-28 20:17:52
1355,44362,2024-05-21 23:49:08,Suspicious Amount Spike,True,2024-05-25 23:49:08
1356,47625,2024-09-29 04:22:41,Velocity Limit Exceeded,True,2024-10-04 04:22:41
1357,55580,2024-12-07 12:05:00,Velocity Limit Exceeded,True,2024-12-08 12:05:00
1358,19696,2024-05-29 02:07:17,High Risk Country Match,True,2024-06-04 02:07:17
1359,1359,2024-06-11 07:07:59,Card-Not-Present Anomaly,True,2024-06-13 07:07:59
1360,16785,2024-10-30 15:10:31,Velocity Limit Exceeded,True,2024-11-06 15:10:31
1361,26035,2023-11-23 16:34:42,Velocity Limit Exceeded,True,2023-11-26 16:34:42
1362,37376,2024-10-13 14:59:35,High Risk Country Match,True,2024-10-17 14:59:35
1363,6191,2024-12-26 21:09:01,High Risk Country Match,True,2024-12-30 21:09:01
1364,42290,2024-12-21 05:41:44,Velocity Limit Exceeded,True,2024-12-25 05:41:44
1365,3784,2024-10-31 02:11:11,Card-Not-Present Anomaly,True,2024-11-05 02:11:11
1366,67848,2024-08-27 14:25:43,Mismatched Billing Details,True,2024-09-01 14:25:43
1367,57163,2024-09-30 20:48:05,Mismatched Billing Details,True,2024-10-02 20:48:05
1368,10446,2024-11-16 18:40:33,High Risk Country Match,True,2024-11-19 18:40:33
1369,37940,2024-12-28 02:13:14,Velocity Limit Exceeded,True,2024-12-29 02:13:14
1370,34205,2023-10-28 12:17:23,Velocity Limit Exceeded,True,2023-11-01 12:17:23
1371,52936,2023-10-28 07:00:35,High Risk Country Match,True,2023-10-31 07:00:35
1372,41649,2024-11-07 09:05:58,Card-Not-Present Anomaly,True,2024-11-14 09:05:58
1373,56282,2024-12-15 23:29:47,Suspicious Amount Spike,True,2024-12-18 23:29:47
1374,41446,2023-10-27 20:38:14,High Risk Country Match,True,2023-11-03 20:38:14
1375,32025,2024-12-10 14:52:26,Velocity Limit Exceeded,True,2024-12-11 14:52:26
1376,30208,2024-11-23 04:02:07,Mismatched Billing Details,True,2024-11-27 04:02:07
1377,65702,2024-07-06 06:53:48,Suspicious Amount Spike,True,2024-07-07 06:53:48
1378,70471,2024-11-17 21:24:58,High Risk Country Match,True,2024-11-20 21:24:58
1379,582,2024-11-11 02:24:14,Suspicious Amount Spike,True,2024-11-13 02:24:14
1380,73965,2024-12-12 09:31:06,Velocity Limit Exceeded,True,2024-12-16 09:31:06
1381,63571,2024-01-06 06:07:40,High Risk Country Match,True,2024-01-11 06:07:40
1382,19854,2024-11-29 19:14:03,Card-Not-Present Anomaly,True,2024-12-02 19:14:03
1383,69220,2024-12-23 18:00:10,Velocity Limit Exceeded,True,2024-12-28 18:00:10
1384,79336,2024-12-29 05:10:21,High Risk Country Match,True,2025-01-04 05:10:21
1385,4208,2024-08-27 20:12:30,Mismatched Billing Details,True,2024-08-29 20:12:30
1386,44900,2024-11-09 13:59:13,Velocity Limit Exceeded,True,2024-11-12 13:59:13
1387,52532,2024-12-31 10:23:36,Suspicious Amount Spike,True,2025-01-05 10:23:36
1388,18075,2023-09-27 22:03:43,Velocity Limit Exceeded,True,2023-09-29 22:03:43
1389,43753,2024-11-10 09:22:46,Mismatched Billing Details,True,2024-11-14 09:22:46
1390,28376,2024-04-05 11:40:38,High Risk Country Match,True,2024-04-11 11:40:38
1391,9548,2024-11-16 21:49:44,Mismatched Billing Details,True,2024-11-17 21:49:44
1392,12573,2023-08-19 08:27:15,Mismatched Billing Details,True,2023-08-21 08:27:15
1393,45197,2024-08-01 12:21:47,Suspicious Amount Spike,True,2024-08-07 12:21:47
1394,22426,2024-12-21 20:07:32,High Risk Country Match,True,2024-12-27 20:07:32
1395,10621,2024-05-11 06:21:28,High Risk Country Match,True,2024-05-14 06:21:28
1396,40747,2024-10-18 00:52:38,Suspicious Amount Spike,True,2024-10-19 00:52:38
1397,33604,2024-12-23 22:28:23,Card-Not-Present Anomaly,True,2024-12-28 22:28:23
1398,36182,2024-12-16 05:51:15,Suspicious Amount Spike,True,2024-12-23 05:51:15
1399,6150,2023-10-03 07:30:08,Velocity Limit Exceeded,True,2023-10-08 07:30:08
1400,29301,2024-08-02 11:29:33,High Risk Country Match,True,2024-08-09 11:29:33
1401,24801,2023-07-08 03:17:34,High Risk Country Match,True,2023-07-09 03:17:34
1402,68272,2023-11-08 12:12:11,Suspicious Amount Spike,True,2023-11-10 12:12:11
1403,45242,2024-12-02 11:59:56,Suspicious Amount Spike,True,2024-12-04 11:59:56
1404,6177,2024-09-17 17:04:18,Suspicious Amount Spike,True,2024-09-21 17:04:18
1405,61503,2024-11-13 10:10:26,Mismatched Billing Details,True,2024-11-15 10:10:26
1406,36226,2024-11-02 08:59:00,High Risk Country Match,True,2024-11-04 08:59:00
1407,46977,2024-01-11 23:15:50,Suspicious Amount Spike,True,2024-01-12 23:15:50
1408,77133,2024-12-30 15:04:19,Mismatched Billing Details,True,2024-12-31 15:04:19
1409,45506,2024-11-15 02:19:34,High Risk Country Match,True,2024-11-22 02:19:34
1410,58068,2024-12-21 08:39:15,Mismatched Billing Details,True,2024-12-25 08:39:15
1411,70562,2024-12-18 02:55:29,Suspicious Amount Spike,True,2024-12-21 02:55:29
1412,53022,2024-10-07 18:33:13,Suspicious Amount Spike,True,2024-10-12 18:33:13
1413,5654,2024-10-18 16:33:25,Card-Not-Present Anomaly,True,2024-10-24 16:33:25
1414,29692,2024-02-16 14:31:31,Suspicious Amount Spike,True,2024-02-22 14:31:31
1415,26381,2024-12-14 10:40:09,High Risk Country Match,True,2024-12-20 10:40:09
1416,41079,2024-12-06 23:12:33,Card-Not-Present Anomaly,True,2024-12-10 23:12:33
1417,10709,2024-12-05 02:05:57,Card-Not-Present Anomaly,True,2024-12-12 02:05:57
1418,9968,2024-02-26 08:34:54,Mismatched Billing Details,True,2024-02-27 08:34:54
1419,39280,2024-06-08 11:18:04,Velocity Limit Exceeded,True,2024-06-12 11:18:04
1420,26818,2024-11-01 23:41:14,Mismatched Billing Details,True,2024-11-03 23:41:14
1421,70493,2024-03-23 10:49:49,Mismatched Billing Details,True,2024-03-27 10:49:49
1422,29967,2024-12-12 23:30:53,Suspicious Amount Spike,True,2024-12-13 23:30:53
1423,31199,2024-11-05 06:59:27,Card-Not-Present Anomaly,True,2024-11-06 06:59:27
1424,22399,2024-12-19 03:34:12,Card-Not-Present Anomaly,True,2024-12-26 03:34:12
1425,62891,2024-10-23 01:50:29,High Risk Country Match,True,2024-10-27 01:50:29
1426,35762,2024-11-12 16:32:34,Suspicious Amount Spike,True,2024-11-19 16:32:34
1427,14906,2024-04-25 21:06:45,High Risk Country Match,True,2024-04-29 21:06:45
1428,28180,2024-12-22 00:49:18,Velocity Limit Exceeded,True,2024-12-28 00:49:18
1429,34263,2024-05-14 04:04:59,Mismatched Billing Details,True,2024-05-20 04:04:59
1430,12368,2024-12-01 16:45:18,Mismatched Billing Details,True,2024-12-08 16:45:18
1431,77639,2024-11-04 12:45:50,Card-Not-Present Anomaly,True,2024-11-07 12:45:50
1432,33904,2024-05-24 08:44:24,Card-Not-Present Anomaly,True,2024-05-28 08:44:24
1433,893,2024-05-18 20:41:51,Mismatched Billing Details,True,2024-05-23 20:41:51
1434,28801,2024-11-29 21:46:39,High Risk Country Match,True,2024-12-03 21:46:39
1435,39519,2024-12-30 19:12:57,Card-Not-Present Anomaly,True,2025-01-04 19:12:57
1436,2917,2024-10-26 14:56:51,Suspicious Amount Spike,True,2024-11-01 14:56:51
1437,16082,2024-03-17 17:08:54,Suspicious Amount Spike,True,2024-03-21 17:08:54
1438,68913,2024-04-21 14:51:13,Mismatched Billing Details,True,2024-04-27 14:51:13
1439,52630,2024-09-17 14:55:05,Velocity Limit Exceeded,True,2024-09-22 14:55:05
1440,13439,2024-09-25 22:10:50,Card-Not-Present Anomaly,True,2024-10-02 22:10:50
1441,53781,2024-02-28 03:15:07,High Risk Country Match,True,2024-02-29 03:15:07
1442,59499,2023-10-06 19:25:11,Card-Not-Present Anomaly,True,2023-10-13 19:25:11
1443,23260,2024-10-17 08:50:46,Velocity Limit Exceeded,True,2024-10-24 08:50:46
1444,29529,2024-10-23 15:01:46,Card-Not-Present Anomaly,True,2024-10-27 15:01:46
1445,31674,2024-06-28 22:00:31,Card-Not-Present Anomaly,True,2024-07-05 22:00:31
1446,45578,2024-10-12 10:12:43,Mismatched Billing Details,True,2024-10-14 10:12:43
1447,8,2024-04-02 17:00:25,Mismatched Billing Details,True,2024-04-04 17:00:25
1448,15596,2024-09-15 04:43:17,High Risk Country Match,True,2024-09-16 04:43:17
1449,19949,2024-12-21 00:25:12,Card-Not-Present Anomaly,True,2024-12-28 00:25:12
1450,62724,2024-01-22 21:02:20,Card-Not-Present Anomaly,True,2024-01-27 21:02:20
1451,28805,2024-12-19 22:12:54,Velocity Limit Exceeded,True,2024-12-20 22:12:54
1452,48101,2024-10-25 01:35:34,High Risk Country Match,True,2024-10-30 01:35:34
1453,40076,2024-09-13 17:51:13,High Risk Country Match,True,2024-09-15 17:51:13
1454,67289,2024-11-27 10:44:33,Card-Not-Present Anomaly,True,2024-12-03 10:44:33
1455,43741,2024-12-12 12:28:58,High Risk Country Match,True,2024-12-18 12:28:58
1456,37799,2024-12-19 19:14:05,Card-Not-Present Anomaly,True,2024-12-26 19:14:05
1457,30134,2024-12-26 08:07:01,Card-Not-Present Anomaly,True,2025-01-02 08:07:01
1458,27049,2024-12-29 11:33:23,Card-Not-Present Anomaly,True,2024-12-31 11:33:23
1459,40478,2024-10-02 10:14:44,Mismatched Billing Details,True,2024-10-07 10:14:44
1460,45772,2024-12-22 17:44:14,Suspicious Amount Spike,True,2024-12-29 17:44:14
1461,38762,2024-10-06 16:27:26,Suspicious Amount Spike,True,2024-10-10 16:27:26
1462,23447,2024-11-27 18:41:33,Suspicious Amount Spike,True,2024-12-02 18:41:33
1463,65299,2024-10-14 13:28:39,Card-Not-Present Anomaly,True,2024-10-18 13:28:39
1464,52287,2024-10-09 21:05:28,Suspicious Amount Spike,True,2024-10-14 21:05:28
1465,30211,2024-11-24 11:55:29,High Risk Country Match,True,2024-12-01 11:55:29
1466,26482,2024-02-01 08:00:11,Suspicious Amount Spike,True,2024-02-03 08:00:11
1467,71646,2024-10-04 07:49:35,High Risk Country Match,True,2024-10-06 07:49:35
1468,35602,2024-03-27 18:02:19,Suspicious Amount Spike,True,2024-03-28 18:02:19
1469,43320,2024-12-27 12:37:35,Velocity Limit Exceeded,True,2025-01-01 12:37:35
1470,38562,2024-12-26 13:16:21,Suspicious Amount Spike,True,2025-01-02 13:16:21
1471,7098,2024-11-28 00:30:39,Mismatched Billing Details,True,2024-11-29 00:30:39
1472,48085,2023-04-26 05:49:16,Velocity Limit Exceeded,True,2023-04-29 05:49:16
1473,34526,2024-08-01 00:12:05,High Risk Country Match,True,2024-08-04 00:12:05
1474,50853,2024-12-28 12:15:57,Mismatched Billing Details,True,2025-01-03 12:15:57
1475,44396,2024-08-29 05:26:32,High Risk Country Match,True,2024-09-01 05:26:32
1476,47969,2024-12-14 12:48:28,Card-Not-Present Anomaly,True,2024-12-20 12:48:28
1477,65110,2024-04-16 05:04:10,Velocity Limit Exceeded,True,2024-04-20 05:04:10
1478,77155,2024-05-15 04:01:37,Velocity Limit Exceeded,True,2024-05-17 04:01:37
1479,22009,2024-07-04 01:42:39,Card-Not-Present Anomaly,True,2024-07-06 01:42:39
1480,77556,2024-11-14 05:55:45,High Risk Country Match,True,2024-11-18 05:55:45
1481,3839,2024-08-12 02:59:14,Card-Not-Present Anomaly,True,2024-08-16 02:59:14
1482,73350,2024-12-21 15:36:24,Velocity Limit Exceeded,True,2024-12-26 15:36:24
1483,49835,2024-12-30 09:49:27,Velocity Limit Exceeded,True,2025-01-02 09:49:27
1484,58495,2024-04-12 02:31:51,Velocity Limit Exceeded,True,2024-04-16 02:31:51
1485,69801,2024-06-12 14:34:38,High Risk Country Match,True,2024-06-17 14:34:38
1486,12071,2024-12-12 06:06:07,High Risk Country Match,True,2024-12-16 06:06:07
1487,49251,2024-12-17 15:25:18,High Risk Country Match,True,2024-12-24 15:25:18
1488,1032,2024-09-10 07:59:45,Suspicious Amount Spike,True,2024-09-14 07:59:45
1489,62541,2023-10-04 02:25:55,High Risk Country Match,True,2023-10-08 02:25:55
1490,77660,2024-07-22 15:19:29,Velocity Limit Exceeded,True,2024-07-25 15:19:29
1491,26419,2023-10-25 01:39:16,Card-Not-Present Anomaly,True,2023-10-27 01:39:16
1492,51593,2024-04-27 22:06:56,Mismatched Billing Details,True,2024-05-01 22:06:56
1493,24461,2024-01-15 23:36:51,High Risk Country Match,True,2024-01-19 23:36:51
1494,68959,2024-11-30 08:54:34,Card-Not-Present Anomaly,True,2024-12-03 08:54:34
1495,7724,2023-04-26 00:32:57,Card-Not-Present Anomaly,True,2023-04-30 00:32:57
1496,59730,2024-12-23 17:51:53,Velocity Limit Exceeded,True,2024-12-30 17:51:53
1497,13013,2024-04-25 15:18:28,Mismatched Billing Details,True,2024-04-26 15:18:28
1498,25980,2024-07-31 09:15:35,Velocity Limit Exceeded,True,2024-08-04 09:15:35
1499,62105,2024-12-27 11:14:05,Velocity Limit Exceeded,True,2024-12-29 11:14:05
1500,13685,2024-12-14 00:55:42,Velocity Limit Exceeded,True,2024-12-15 00:55:42
1501,36614,2024-12-05 03:19:36,Card-Not-Present Anomaly,True,2024-12-10 03:19:36
1502,3354,2024-11-14 08:07:47,Card-Not-Present Anomaly,True,2024-11-16 08:07:47
1503,19931,2023-11-18 15:16:24,High Risk Country Match,True,2023-11-21 15:16:24
1504,14914,2024-12-23 19:52:40,Card-Not-Present Anomaly,True,2024-12-28 19:52:40
1505,67224,2024-11-23 10:03:03,Card-Not-Present Anomaly,True,2024-11-27 10:03:03
1506,46663,2024-08-05 03:55:06,Mismatched Billing Details,True,2024-08-07 03:55:06
1507,46542,2023-11-21 07:30:50,Suspicious Amount Spike,True,2023-11-28 07:30:50
1508,10419,2023-12-25 23:49:51,Card-Not-Present Anomaly,True,2023-12-29 23:49:51
1509,43971,2024-08-05 23:07:46,High Risk Country Match,True,2024-08-10 23:07:46
1510,59823,2024-11-12 11:06:45,Mismatched Billing Details,True,2024-11-14 11:06:45
1511,68092,2023-11-20 18:27:01,Suspicious Amount Spike,True,2023-11-24 18:27:01
1512,23552,2024-11-08 07:01:51,Suspicious Amount Spike,True,2024-11-13 07:01:51
1513,24312,2024-06-24 17:16:59,Suspicious Amount Spike,True,2024-06-26 17:16:59
1514,71550,2024-10-10 20:57:49,Velocity Limit Exceeded,True,2024-10-14 20:57:49
1515,2854,2024-05-24 01:59:17,Card-Not-Present Anomaly,True,2024-05-30 01:59:17
1516,40004,2024-08-26 04:31:16,Card-Not-Present Anomaly,True,2024-09-02 04:31:16
1517,53857,2024-12-29 21:01:47,Suspicious Amount Spike,True,2025-01-05 21:01:47
1518,75320,2024-08-06 09:28:01,Velocity Limit Exceeded,True,2024-08-07 09:28:01
1519,30060,2024-12-22 08:34:30,Velocity Limit Exceeded,True,2024-12-25 08:34:30
1520,51871,2024-12-21 08:20:00,High Risk Country Match,True,2024-12-23 08:20:00
1521,17380,2024-09-30 00:16:51,Velocity Limit Exceeded,True,2024-10-07 00:16:51
1522,62091,2024-06-08 02:50:48,High Risk Country Match,True,2024-06-10 02:50:48
1523,24,2024-06-25 22:00:45,Card-Not-Present Anomaly,True,2024-06-29 22:00:45
1524,61229,2024-01-03 14:56:39,Card-Not-Present Anomaly,True,2024-01-04 14:56:39
1525,46409,2024-10-16 14:02:52,Card-Not-Present Anomaly,True,2024-10-23 14:02:52
1526,20471,2024-12-22 05:31:46,High Risk Country Match,True,2024-12-26 05:31:46
1527,52516,2024-11-18 05:53:35,High Risk Country Match,True,2024-11-21 05:53:35
1528,37885,2024-11-02 23:29:18,Velocity Limit Exceeded,True,2024-11-04 23:29:18
1529,12980,2024-10-01 03:45:32,Velocity Limit Exceeded,True,2024-10-04 03:45:32
1530,24739,2024-10-23 17:47:18,Card-Not-Present Anomaly,True,2024-10-25 17:47:18
1531,19180,2024-10-14 19:51:28,Velocity Limit Exceeded,True,2024-10-15 19:51:28
1532,63802,2024-07-13 20:56:50,Suspicious Amount Spike,True,2024-07-18 20:56:50
1533,23461,2024-05-13 04:17:32,High Risk Country Match,True,2024-05-18 04:17:32
1534,4588,2024-11-03 22:43:10,Mismatched Billing Details,True,2024-11-07 22:43:10
1535,41155,2024-09-23 01:50:35,Velocity Limit Exceeded,True,2024-09-26 01:50:35
1536,14612,2024-12-07 02:17:11,Suspicious Amount Spike,True,2024-12-11 02:17:11
1537,69916,2024-12-15 08:44:19,High Risk Country Match,True,2024-12-16 08:44:19
1538,29906,2024-08-19 04:12:55,High Risk Country Match,True,2024-08-22 04:12:55
1539,75743,2024-10-18 03:09:18,Mismatched Billing Details,True,2024-10-22 03:09:18
1540,60115,2024-11-22 21:37:41,Velocity Limit Exceeded,True,2024-11-29 21:37:41
1541,1687,2024-10-23 14:12:29,Suspicious Amount Spike,True,2024-10-24 14:12:29
1542,40919,2024-12-23 09:41:18,Card-Not-Present Anomaly,True,2024-12-28 09:41:18
1543,47079,2024-12-25 03:08:44,Card-Not-Present Anomaly,True,2024-12-30 03:08:44
1544,64036,2024-07-24 17:10:52,High Risk Country Match,True,2024-07-25 17:10:52
1545,22067,2024-10-02 22:55:46,Suspicious Amount Spike,True,2024-10-06 22:55:46
1546,23206,2024-10-29 12:39:01,High Risk Country Match,True,2024-10-31 12:39:01
1547,75613,2024-12-03 06:27:19,Mismatched Billing Details,True,2024-12-10 06:27:19
1548,48957,2024-12-20 11:48:19,Suspicious Amount Spike,True,2024-12-27 11:48:19
1549,44877,2024-12-23 13:19:24,Suspicious Amount Spike,True,2024-12-24 13:19:24
1550,73403,2024-11-22 04:21:35,Mismatched Billing Details,True,2024-11-24 04:21:35
1551,72552,2023-05-16 17:29:35,Suspicious Amount Spike,True,2023-05-21 17:29:35
1552,55731,2024-12-31 02:52:13,High Risk Country Match,True,2025-01-05 02:52:13
1553,27483,2024-12-20 20:54:34,Mismatched Billing Details,True,2024-12-22 20:54:34
1554,6408,2024-09-19 02:16:19,Mismatched Billing Details,True,2024-09-23 02:16:19
1555,33494,2024-06-28 18:55:36,Card-Not-Present Anomaly,True,2024-07-05 18:55:36
1556,62025,2024-12-28 00:16:40,Velocity Limit Exceeded,True,2025-01-03 00:16:40
1557,53667,2024-10-07 13:05:56,Suspicious Amount Spike,True,2024-10-13 13:05:56
1558,19904,2024-12-26 18:22:18,Card-Not-Present Anomaly,True,2024-12-30 18:22:18
1559,35669,2024-06-23 03:56:02,Card-Not-Present Anomaly,True,2024-06-28 03:56:02
1560,69621,2024-06-20 04:23:06,High Risk Country Match,True,2024-06-27 04:23:06
1561,33569,2024-12-06 09:08:20,Card-Not-Present Anomaly,True,2024-12-11 09:08:20
1562,6815,2024-11-27 05:32:37,Velocity Limit Exceeded,True,2024-12-02 05:32:37
1563,35156,2024-09-11 11:14:37,High Risk Country Match,True,2024-09-14 11:14:37
1564,17671,2024-11-17 12:19:40,High Risk Country Match,True,2024-11-21 12:19:40
1565,40528,2024-09-09 10:45:12,Mismatched Billing Details,True,2024-09-15 10:45:12
1566,5529,2024-09-28 10:06:30,Card-Not-Present Anomaly,True,2024-10-05 10:06:30
1567,67407,2024-10-12 23:12:41,Suspicious Amount Spike,True,2024-10-17 23:12:41
1568,40077,2024-04-10 09:21:33,Suspicious Amount Spike,True,2024-04-13 09:21:33
1569,46404,2024-10-08 12:07:14,Card-Not-Present Anomaly,True,2024-10-10 12:07:14
1570,43876,2024-12-31 05:08:01,High Risk Country Match,True,2025-01-01 05:08:01
1571,41135,2023-05-20 09:08:30,Velocity Limit Exceeded,True,2023-05-24 09:08:30
1572,30837,2024-12-03 15:51:21,Suspicious Amount Spike,True,2024-12-06 15:51:21
1573,34261,2024-09-18 22:33:27,High Risk Country Match,True,2024-09-22 22:33:27
1574,2411,2024-11-16 15:02:00,High Risk Country Match,True,2024-11-20 15:02:00
1575,30733,2024-08-19 09:23:12,Mismatched Billing Details,True,2024-08-23 09:23:12
1576,6439,2024-05-12 23:09:00,Card-Not-Present Anomaly,True,2024-05-19 23:09:00
1577,11806,2024-12-30 16:33:41,High Risk Country Match,True,2025-01-04 16:33:41
1578,18393,2024-11-13 05:51:39,Mismatched Billing Details,True,2024-11-18 05:51:39
1579,16567,2024-08-15 20:54:10,Suspicious Amount Spike,True,2024-08-21 20:54:10
1580,15198,2024-07-19 23:55:04,Mismatched Billing Details,True,2024-07-21 23:55:04
1581,77208,2023-11-24 01:37:20,Mismatched Billing Details,True,2023-11-30 01:37:20
1582,60543,2024-05-02 08:40:54,Mismatched Billing Details,True,2024-05-03 08:40:54
1583,501,2024-11-25 21:54:55,High Risk Country Match,True,2024-11-30 21:54:55
1584,6749,2024-08-12 01:49:32,Card-Not-Present Anomaly,True,2024-08-14 01:49:32
1585,47795,2024-11-21 10:03:15,Velocity Limit Exceeded,True,2024-11-28 10:03:15
1586,14578,2024-08-29 08:39:06,Mismatched Billing Details,True,2024-09-03 08:39:06
1587,19890,2024-11-21 02:01:05,Velocity Limit Exceeded,True,2024-11-25 02:01:05
1588,17549,2024-09-11 06:56:13,Card-Not-Present Anomaly,True,2024-09-12 06:56:13
1589,45097,2024-12-28 09:15:51,Suspicious Amount Spike,True,2025-01-01 09:15:51
1590,8722,2024-12-25 16:43:00,Suspicious Amount Spike,True,2024-12-26 16:43:00
1591,75001,2023-08-20 12:14:55,High Risk Country Match,True,2023-08-24 12:14:55
1592,66965,2024-08-30 09:42:52,Velocity Limit Exceeded,True,2024-09-03 09:42:52
1593,19495,2024-05-27 14:29:02,Velocity Limit Exceeded,True,2024-05-28 14:29:02
1594,26644,2024-05-09 07:25:10,Card-Not-Present Anomaly,True,2024-05-12 07:25:10
1595,29021,2024-12-07 14:38:55,High Risk Country Match,True,2024-12-14 14:38:55
1596,41404,2024-11-24 10:50:24,Card-Not-Present Anomaly,True,2024-12-01 10:50:24
1597,27707,2024-09-27 15:37:19,Suspicious Amount Spike,True,2024-09-29 15:37:19
1598,8065,2024-08-16 15:30:22,Velocity Limit Exceeded,True,2024-08-18 15:30:22
1599,1901,2024-05-16 09:57:23,High Risk Country Match,True,2024-05-21 09:57:23
1600,9131,2024-12-09 07:30:13,High Risk Country Match,True,2024-12-13 07:30:13
1601,64582,2023-09-27 07:53:57,Suspicious Amount Spike,True,2023-09-28 07:53:57
1602,6907,2024-02-22 19:46:40,Suspicious Amount Spike,True,2024-02-28 19:46:40
1603,48420,2024-12-31 02:39:49,Velocity Limit Exceeded,True,2025-01-02 02:39:49
1604,48075,2024-11-19 20:07:58,Velocity Limit Exceeded,True,2024-11-26 20:07:58
1605,13139,2024-04-07 14:26:05,Card-Not-Present Anomaly,True,2024-04-08 14:26:05
1606,35287,2023-08-12 14:47:17,Suspicious Amount Spike,True,2023-08-13 14:47:17
1607,49963,2024-12-04 19:10:35,Mismatched Billing Details,True,2024-12-09 19:10:35
1608,55212,2024-02-25 10:44:28,Suspicious Amount Spike,True,2024-02-29 10:44:28
1609,7916,2024-12-27 01:45:22,High Risk Country Match,True,2025-01-03 01:45:22
1610,20320,2024-12-12 12:28:14,Velocity Limit Exceeded,True,2024-12-19 12:28:14
1611,34888,2024-04-12 02:55:18,Mismatched Billing Details,True,2024-04-13 02:55:18
1612,20333,2024-06-25 19:21:26,Mismatched Billing Details,True,2024-07-01 19:21:26
1613,29689,2024-11-27 03:35:26,Card-Not-Present Anomaly,True,2024-11-30 03:35:26
1614,22140,2023-08-20 16:12:03,Velocity Limit Exceeded,True,2023-08-27 16:12:03
1615,22680,2024-12-30 01:10:06,Velocity Limit Exceeded,True,2024-12-31 01:10:06
1616,41123,2024-03-04 06:52:11,Mismatched Billing Details,True,2024-03-10 06:52:11
1617,6724,2023-10-04 16:57:17,Card-Not-Present Anomaly,True,2023-10-09 16:57:17
1618,46866,2023-06-18 10:58:40,High Risk Country Match,True,2023-06-20 10:58:40
1619,15584,2024-05-30 06:08:21,Card-Not-Present Anomaly,True,2024-06-02 06:08:21
1620,8059,2024-12-27 00:48:42,Card-Not-Present Anomaly,True,2024-12-30 00:48:42
1621,33192,2024-11-09 15:52:03,Suspicious Amount Spike,True,2024-11-15 15:52:03
1622,51452,2024-10-14 23:01:49,Suspicious Amount Spike,True,2024-10-17 23:01:49
1623,29131,2024-12-08 20:40:54,High Risk Country Match,True,2024-12-13 20:40:54
1624,35605,2024-09-19 12:13:40,Velocity Limit Exceeded,True,2024-09-23 12:13:40
1625,38945,2023-07-06 08:11:49,Velocity Limit Exceeded,True,2023-07-11 08:11:49
1626,33900,2024-12-08 07:19:10,Velocity Limit Exceeded,True,2024-12-15 07:19:10
1627,7292,2024-08-29 14:26:46,Suspicious Amount Spike,True,2024-09-04 14:26:46
1628,19054,2024-04-20 07:58:06,Card-Not-Present Anomaly,True,2024-04-21 07:58:06
1629,45942,2024-04-30 10:52:00,Suspicious Amount Spike,True,2024-05-02 10:52:00
1630,24287,2024-12-24 13:49:58,Suspicious Amount Spike,True,2024-12-29 13:49:58
1631,17856,2023-10-17 04:17:49,High Risk Country Match,True,2023-10-24 04:17:49
1632,11524,2022-12-16 00:36:58,Card-Not-Present Anomaly,True,2022-12-19 00:36:58
1633,54590,2024-10-08 09:02:34,Velocity Limit Exceeded,True,2024-10-13 09:02:34
