settlement_id,transaction_id,settlement_date,currency,settled_amount,processing_fee,status
28910,37891,2024-12-30 10:56:50,GBP,2615.59,39.83,settled
28911,37892,2024-10-31 02:20:52,EUR,2190.56,33.36,settled
28912,37893,2024-05-16 18:00:37,GBP,3380.05,51.47,settled
28913,37894,2024-10-27 12:47:44,CAD,2003.88,30.52,settled
28914,37895,2025-01-01 09:42:46,GBP,1794.02,27.32,settled
28915,37897,2024-05-02 16:11:57,AUD,3041.62,46.32,settled
28916,37898,2023-12-03 05:17:33,CAD,4843.34,73.76,settled
28917,37900,2024-10-12 14:00:40,CAD,2614.31,39.81,settled
28918,37901,2024-10-16 04:01:58,EUR,4604.86,70.12,settled
28919,37902,2024-09-05 03:26:41,AUD,390.98,5.95,settled
28920,37903,2024-09-04 06:54:51,EUR,2666.27,40.60,settled
28921,37904,2023-09-04 17:07:10,EUR,1264.74,19.26,settled
28922,37905,2024-12-26 03:24:01,EUR,3929.09,59.83,settled
28923,37906,2024-11-14 15:51:18,AUD,2690.15,40.97,settled
28924,37907,2024-12-19 02:03:45,GBP,747.76,11.39,settled
28925,37908,2024-08-06 05:29:12,AUD,474.89,7.23,settled
28926,37909,2024-10-29 07:32:00,GBP,1414.69,21.54,settled
28927,37910,2024-12-29 07:59:13,AUD,3277.33,49.91,settled
28928,37911,2024-12-09 05:45:12,EUR,2707.22,41.23,settled
28929,37912,2024-12-31 01:01:09,CAD,2006.07,30.55,settled
28930,37913,2024-10-13 01:21:22,EUR,4707.54,71.69,settled
28931,37914,2024-11-25 19:29:25,CAD,3819.15,58.16,settled
28932,37915,2024-12-25 23:21:13,EUR,532.18,8.10,settled
28933,37916,2024-11-13 01:22:15,EUR,152.50,2.32,settled
28934,37917,2024-10-29 11:41:31,AUD,2059.03,31.36,settled
28935,37919,2024-02-23 06:55:21,GBP,2953.75,44.98,settled
28936,37920,2024-12-31 23:58:46,AUD,2044.44,31.13,settled
28937,37921,2024-08-18 10:09:03,EUR,1651.14,25.14,settled
28938,37922,2024-03-26 23:56:54,CAD,1037.91,26.61,settled
28939,37923,2024-12-24 06:51:44,EUR,802.97,12.23,settled
28940,37924,2023-10-22 15:55:24,CAD,3020.33,45.99,settled
28941,37925,2024-12-05 04:53:34,CAD,3459.29,52.68,settled
28942,37926,2025-01-01 01:36:20,EUR,2098.11,31.95,settled
28943,37928,2024-12-27 00:58:29,CAD,50.30,0.77,settled
28944,37930,2024-04-30 20:11:29,GBP,4478.90,68.21,settled
28945,37931,2024-12-18 23:21:13,CAD,4648.28,70.79,settled
28946,37932,2024-12-13 17:41:48,GBP,3764.89,57.33,settled
28947,37933,2024-08-01 06:50:55,EUR,603.64,9.19,settled
28948,37934,2024-09-20 20:43:05,GBP,270.66,4.12,settled
28949,37935,2024-12-25 04:50:09,EUR,3282.84,49.99,settled
28950,37936,2024-10-12 01:34:29,GBP,4274.84,65.10,settled
28951,37937,2024-10-14 01:55:44,AUD,2688.65,40.94,settled
28952,37938,2024-07-26 06:05:31,AUD,370.14,5.64,settled
28953,37942,2024-12-25 01:50:56,GBP,4541.10,69.15,settled
28954,37943,2024-12-13 18:16:51,EUR,284.05,3.16,settled
28955,37944,2024-12-26 01:48:40,AUD,1370.30,35.14,settled
28956,37945,2024-12-28 07:02:40,EUR,1836.09,27.96,settled
28957,37947,2024-12-29 09:29:12,AUD,1315.67,33.74,settled
28958,37948,2023-10-12 04:34:02,EUR,204.50,3.11,settled
28959,37949,2024-12-23 03:10:34,GBP,3462.88,52.73,settled
28960,37950,2024-10-20 23:31:35,EUR,2059.14,31.36,settled
28961,37952,2024-12-10 08:24:30,EUR,2607.20,39.70,settled
28962,37953,2024-12-18 16:09:21,GBP,3968.10,60.43,settled
28963,37955,2024-10-27 15:29:55,AUD,3589.67,54.66,settled
28964,37957,2024-12-02 20:25:34,EUR,163.02,2.48,settled
28965,37958,2024-06-23 16:10:21,AUD,1902.95,28.98,settled
28966,37960,2025-01-01 03:56:14,AUD,553.18,8.42,settled
28967,37962,2024-11-30 19:07:35,EUR,4574.90,69.67,settled
28968,37963,2024-11-19 15:41:30,EUR,4589.90,69.90,settled
28969,37964,2024-12-10 05:13:18,CAD,4738.71,72.16,settled
28970,37965,2024-08-16 10:49:05,CAD,3961.24,60.32,settled
28971,37966,2023-08-25 22:08:54,EUR,3937.40,59.96,settled
28972,37968,2024-11-28 10:00:02,EUR,1658.67,25.26,settled
28973,37970,2024-10-23 10:05:13,CAD,3408.98,51.91,settled
28974,37971,2024-11-10 19:29:41,GBP,217.01,3.30,settled
28975,37972,2023-09-29 05:36:58,EUR,1499.91,22.84,settled
28976,37973,2024-10-07 15:12:52,EUR,3443.89,52.44,settled
28977,37975,2024-08-30 20:16:06,AUD,1921.91,49.28,settled
28978,37977,2023-12-10 00:32:03,CAD,3168.23,48.25,settled
28979,37978,2024-08-27 09:09:03,AUD,767.70,11.69,settled
28980,37981,2024-12-05 12:53:38,CAD,1155.11,17.59,settled
28981,37983,2024-10-21 05:26:55,GBP,291.23,4.44,settled
28982,37984,2024-10-10 21:57:25,EUR,1942.59,29.58,settled
28983,37985,2024-12-10 18:00:37,EUR,2086.39,31.77,settled
28984,37986,2024-12-10 06:08:28,GBP,187.93,4.82,settled
28985,37987,2024-06-14 13:09:59,GBP,280.14,4.27,settled
28986,37988,2024-09-05 13:13:54,GBP,2708.56,41.25,settled
28987,37989,2024-10-18 09:45:12,EUR,154.62,2.35,settled
28988,37990,2024-09-12 05:42:37,EUR,2741.24,41.74,settled
28989,37991,2024-11-04 02:39:23,EUR,1105.37,28.34,settled
28990,37993,2024-12-04 16:46:01,AUD,2989.51,64.13,settled
28991,37994,2024-12-22 02:29:10,AUD,2535.50,38.61,settled
28992,37995,2024-12-30 23:21:59,EUR,1420.80,36.43,settled
28993,37996,2024-10-26 12:48:39,AUD,2953.20,44.97,settled
28994,37998,2024-12-31 11:15:34,CAD,3036.77,46.25,settled
28995,37999,2025-01-01 19:45:53,EUR,3531.53,53.78,settled
28996,38000,2024-12-27 13:23:42,CAD,413.85,6.30,settled
28997,38001,2024-12-27 14:15:55,EUR,3392.91,51.67,settled
28998,38003,2024-10-24 20:47:23,AUD,3577.28,54.48,settled
28999,38004,2024-12-11 23:43:30,EUR,3517.27,53.56,settled
29000,38005,2024-07-15 13:07:40,GBP,3387.23,51.58,settled
29001,38006,2024-11-08 01:42:30,AUD,4064.42,104.22,settled
29002,38007,2024-05-15 01:50:48,EUR,4041.82,61.55,settled
29003,38009,2024-07-30 01:33:27,EUR,3341.34,50.88,settled
29004,38010,2024-10-21 08:52:35,CAD,3374.68,37.53,settled
29005,38011,2024-09-22 09:25:31,CAD,4900.09,74.62,settled
29006,38012,2024-12-19 18:37:22,CAD,978.77,14.91,settled
29007,38013,2025-01-02 18:12:04,GBP,3975.42,60.54,settled
29008,38014,2024-05-01 14:01:29,EUR,4322.62,65.83,settled
29009,38015,2025-01-02 00:50:04,EUR,2640.33,40.21,settled
29010,38016,2024-01-11 06:07:40,CAD,462.39,7.04,settled
29011,38019,2024-12-10 07:07:02,EUR,928.32,14.14,settled
29012,38020,2024-12-28 17:06:57,AUD,1567.62,23.87,settled
29013,38021,2024-09-14 07:06:58,EUR,3518.63,53.58,settled
29014,38023,2024-12-29 15:09:25,AUD,4176.19,63.60,settled
29015,38024,2024-09-24 10:11:09,CAD,125.10,1.91,settled
29016,38025,2024-10-10 16:02:44,CAD,90.83,1.95,settled
29017,38026,2024-06-03 13:49:16,EUR,4431.27,113.62,settled
29018,38027,2024-08-23 16:33:24,EUR,847.15,12.90,settled
29019,38028,2023-12-28 12:36:22,EUR,4383.79,66.76,settled
29020,38029,2024-04-02 06:29:25,CAD,4612.41,70.24,settled
29021,38031,2024-10-24 08:57:23,EUR,1075.11,16.37,settled
29022,38033,2024-12-30 02:32:49,CAD,3266.14,49.74,settled
29023,38034,2024-12-31 15:13:00,CAD,3553.99,54.12,settled
29024,38035,2024-10-06 19:07:23,CAD,495.09,7.54,settled
29025,38037,2024-11-23 17:19:38,CAD,227.03,3.46,settled
29026,38038,2024-12-25 11:08:09,GBP,2196.55,33.45,settled
29027,38039,2023-12-03 04:34:57,GBP,4187.46,63.77,settled
29028,38040,2024-10-01 10:47:47,GBP,476.87,7.26,settled
29029,38042,2024-04-04 02:14:53,EUR,2217.75,33.77,settled
29030,38043,2023-09-19 16:30:24,EUR,1758.83,26.78,settled
29031,38044,2024-12-22 07:19:08,EUR,1974.08,30.06,settled
29032,38045,2024-12-26 13:44:40,AUD,1375.55,20.95,settled
29033,38046,2024-10-24 04:27:03,CAD,4465.00,67.99,settled
29034,38047,2023-01-23 09:49:58,CAD,3805.71,57.95,settled
29035,38048,2024-02-24 22:07:25,CAD,2249.41,57.68,settled
29036,38049,2024-06-10 23:23:27,CAD,145.62,2.22,settled
29037,38050,2024-12-30 04:16:31,GBP,3523.51,53.66,settled
29038,38051,2024-12-25 16:22:34,AUD,2270.10,34.57,settled
29039,38052,2024-12-27 09:42:51,GBP,4829.45,73.55,settled
29040,38056,2024-06-21 10:27:04,EUR,4783.40,72.84,settled
29041,38057,2024-12-21 01:08:40,EUR,2161.28,32.91,settled
29042,38058,2025-01-01 11:07:34,EUR,1563.36,23.81,settled
29043,38060,2024-11-05 16:11:57,CAD,4748.74,121.76,settled
29044,38061,2024-12-28 17:50:26,EUR,1331.13,20.27,settled
29045,38062,2024-07-11 20:31:36,EUR,4726.70,196.95,settled
29046,38063,2024-12-22 04:24:08,EUR,1705.41,25.97,settled
29047,38064,2024-12-22 16:26:25,EUR,4731.20,72.05,settled
29048,38065,2024-12-19 23:42:12,EUR,4233.18,108.54,settled
29049,38066,2024-10-01 10:33:50,GBP,77.86,1.19,settled
29050,38067,2024-11-23 17:24:12,EUR,4088.34,62.26,settled
29051,38068,2024-04-07 20:36:04,AUD,2342.52,35.67,settled
29052,38069,2024-12-14 09:39:47,EUR,746.23,11.36,settled
29053,38072,2024-11-11 11:12:22,GBP,2449.72,37.31,settled
29054,38074,2024-12-28 04:48:52,EUR,2200.69,33.51,settled
29055,38075,2024-12-31 12:11:38,CAD,838.77,12.77,settled
29056,38077,2025-01-02 12:33:33,EUR,2473.95,37.67,settled
29057,38078,2024-12-21 04:28:40,GBP,314.19,4.78,settled
29058,38081,2024-12-28 13:55:08,GBP,3288.15,84.31,settled
29059,38082,2024-09-20 02:10:14,EUR,2531.84,38.56,settled
29060,38083,2024-10-14 02:12:33,EUR,1708.47,26.02,settled
29061,38086,2024-09-20 11:41:50,CAD,192.87,4.95,settled
29062,38087,2024-05-16 09:27:18,AUD,163.93,2.50,settled
29063,38088,2024-12-27 01:39:58,GBP,1879.65,28.62,settled
29064,38089,2024-12-11 19:51:01,GBP,1460.23,60.84,settled
29065,38091,2024-10-30 07:00:33,EUR,3617.34,55.09,settled
29066,38092,2024-08-31 06:31:53,CAD,2909.11,44.30,settled
29067,38093,2024-03-22 21:43:11,EUR,2609.89,39.74,settled
29068,38094,2024-12-22 23:51:11,CAD,345.06,3.84,settled
29069,38095,2024-08-16 06:06:14,EUR,4158.47,63.33,settled
29070,38096,2024-09-14 11:02:47,EUR,4752.01,72.37,settled
29071,38097,2023-08-19 12:42:19,EUR,2112.07,32.16,settled
29072,38098,2024-09-29 13:53:58,CAD,161.99,2.47,settled
29073,38100,2023-12-05 08:59:51,AUD,3006.73,45.79,settled
29074,38101,2024-03-06 03:28:59,AUD,256.43,3.91,settled
29075,38103,2024-12-16 04:55:15,GBP,168.41,2.56,settled
29076,38105,2024-12-04 09:58:44,AUD,663.40,10.10,settled
29077,38107,2024-10-09 14:00:58,GBP,216.70,3.30,settled
29078,38109,2024-10-16 07:06:10,CAD,3239.28,49.33,settled
29079,38111,2024-12-22 02:58:54,EUR,4094.18,62.35,settled
29080,38112,2024-09-28 01:49:40,EUR,267.05,4.07,settled
29081,38113,2024-12-21 09:30:41,EUR,3397.41,126.87,settled
29082,38115,2024-12-18 07:23:20,AUD,3916.85,59.65,settled
29083,38116,2024-11-29 17:12:39,CAD,1671.54,25.45,settled
29084,38117,2024-12-12 19:57:13,AUD,2060.19,31.37,settled
29085,38118,2024-12-19 07:37:51,CAD,488.19,7.43,settled
29086,38119,2024-06-07 11:49:31,EUR,766.00,11.67,settled
29087,38120,2024-11-12 23:44:27,AUD,1307.35,19.91,settled
29088,38121,2024-12-02 14:49:06,EUR,955.65,14.55,settled
29089,38122,2024-12-20 01:25:29,CAD,2896.63,44.11,settled
29090,38123,2024-12-10 06:25:05,GBP,3138.01,47.79,settled
29091,38124,2024-10-24 23:51:56,GBP,4757.51,72.45,settled
29092,38126,2024-09-06 14:57:07,EUR,2826.59,43.04,settled
29093,38127,2024-12-07 15:20:25,EUR,1608.49,24.49,settled
29094,38128,2024-09-06 14:34:19,CAD,3590.85,54.68,settled
29095,38129,2024-11-12 12:08:12,AUD,1943.43,29.60,settled
29096,38130,2024-12-25 11:32:40,AUD,1579.31,40.50,settled
29097,38131,2024-09-24 21:28:39,GBP,57.64,0.88,settled
29098,38132,2024-12-31 12:51:41,EUR,4270.22,65.03,settled
29099,38135,2024-12-27 02:27:31,CAD,1260.53,19.20,settled
29100,38137,2024-11-29 04:01:35,EUR,1408.26,36.11,settled
29101,38138,2024-10-06 17:29:04,EUR,160.83,2.45,settled
29102,38139,2024-03-27 03:21:04,CAD,897.31,13.66,settled
29103,38140,2024-12-18 14:04:38,EUR,583.89,8.89,settled
29104,38141,2024-12-26 01:43:29,GBP,1109.43,16.89,settled
29105,38142,2024-12-08 17:03:31,EUR,3195.58,48.66,settled
29106,38144,2024-12-15 08:19:09,EUR,785.37,11.96,settled
29107,38145,2024-11-19 04:07:33,AUD,4080.36,62.14,settled
29108,38146,2024-04-30 01:15:41,CAD,2018.56,30.74,settled
29109,38149,2024-12-13 13:10:53,CAD,298.24,4.54,settled
29110,38151,2023-12-26 12:22:03,EUR,4110.21,105.39,settled
29111,38152,2024-09-21 02:37:31,CAD,3306.70,84.79,settled
29112,38153,2024-12-12 21:09:51,AUD,2599.22,39.58,settled
29113,38154,2024-11-20 17:39:21,EUR,878.64,13.38,settled
29114,38156,2024-01-22 18:47:37,EUR,161.77,2.46,settled
29115,38158,2024-04-03 13:10:28,GBP,2942.30,44.81,settled
29116,38161,2024-12-16 10:06:23,CAD,553.84,14.20,settled
29117,38164,2024-04-27 02:27:05,GBP,4341.77,111.33,settled
29118,38165,2024-12-29 15:50:47,GBP,2137.44,32.55,settled
29119,38166,2024-03-01 08:29:49,CAD,1111.53,16.93,settled
29120,38167,2024-12-29 23:36:09,CAD,2250.22,34.27,settled
29121,38168,2024-12-14 23:54:24,CAD,134.63,2.05,settled
29122,38169,2024-10-23 02:26:41,EUR,2459.94,37.46,settled
29123,38171,2024-12-14 14:14:22,GBP,4543.02,69.18,settled
29124,38172,2024-11-02 21:33:59,AUD,3302.42,50.29,settled
29125,38173,2024-07-06 04:23:03,EUR,364.24,5.55,settled
29126,38175,2024-06-18 22:18:17,EUR,1333.18,20.30,settled
29127,38176,2025-01-01 04:48:32,GBP,3663.51,55.79,settled
29128,38180,2024-06-14 14:24:09,EUR,4898.71,74.60,settled
29129,38181,2024-11-07 22:41:14,GBP,1407.74,21.44,settled
29130,38182,2024-02-13 17:48:51,GBP,3502.08,53.33,settled
29131,38183,2024-07-20 04:26:20,EUR,547.99,8.35,settled
29132,38184,2024-09-27 08:57:09,GBP,1054.60,16.06,settled
29133,38185,2024-11-11 05:07:48,EUR,2869.03,73.57,settled
29134,38186,2024-10-28 03:32:51,AUD,509.25,7.76,settled
29135,38187,2024-12-22 10:10:18,CAD,938.10,14.29,settled
29136,38188,2024-04-02 17:33:32,EUR,3505.36,53.38,settled
29137,38190,2024-12-09 04:14:19,EUR,4878.05,74.29,settled
29138,38191,2024-11-05 08:51:16,GBP,1030.41,15.69,settled
29139,38192,2024-12-24 00:19:39,AUD,208.69,3.18,settled
29140,38193,2023-10-01 02:29:33,EUR,1958.90,29.83,settled
29141,38194,2024-11-09 09:16:01,AUD,541.35,8.24,settled
29142,38195,2024-12-30 10:31:29,EUR,3190.53,35.49,settled
29143,38196,2024-07-31 15:19:37,CAD,770.10,11.73,settled
29144,38197,2024-01-31 14:55:00,EUR,1352.08,20.59,settled
29145,38199,2024-12-31 17:07:57,AUD,564.12,8.59,settled
29146,38200,2024-11-14 12:57:48,EUR,335.11,8.59,settled
29147,38201,2024-08-07 00:07:23,AUD,3787.36,57.68,settled
29148,38204,2024-12-08 12:41:05,EUR,341.71,5.20,settled
29149,38205,2024-05-18 20:57:16,AUD,4724.16,121.13,settled
29150,38206,2024-11-17 20:58:20,AUD,3405.80,37.88,settled
29151,38207,2024-07-05 15:17:25,AUD,54.35,0.83,settled
29152,38208,2024-08-17 16:43:28,EUR,3064.34,46.67,settled
29153,38209,2024-12-14 18:44:04,GBP,1267.56,19.30,settled
29154,38210,2024-11-19 10:47:38,EUR,3553.80,54.12,settled
29155,38211,2024-04-05 00:35:04,GBP,11.43,0.17,settled
29156,38212,2024-12-27 13:01:45,CAD,957.38,14.58,settled
29157,38213,2024-04-22 10:59:04,AUD,409.89,6.24,settled
29158,38214,2024-10-28 18:43:56,EUR,1615.73,24.60,settled
29159,38215,2024-10-02 21:33:14,CAD,2203.15,33.55,settled
29160,38217,2024-12-29 23:14:29,GBP,1880.85,28.64,settled
29161,38218,2024-12-31 18:59:58,EUR,2.59,0.04,settled
29162,38219,2024-11-14 21:19:14,EUR,4003.92,60.97,settled
29163,38220,2024-01-12 13:13:04,AUD,53.96,0.82,settled
29164,38221,2024-12-26 05:56:00,GBP,693.98,10.57,settled
29165,38222,2023-07-09 02:57:45,EUR,445.33,6.78,settled
29166,38223,2024-11-19 13:44:52,CAD,2972.10,45.26,settled
29167,38224,2024-12-23 10:50:58,CAD,2816.18,42.89,settled
29168,38225,2024-07-30 03:34:03,EUR,4068.14,61.95,settled
29169,38226,2024-11-29 01:23:16,EUR,1301.65,19.82,settled
29170,38227,2024-12-26 03:44:16,CAD,2130.86,32.45,settled
29171,38228,2023-06-28 05:57:40,AUD,3830.29,58.33,settled
29172,38229,2024-04-22 13:06:08,AUD,57.99,0.88,settled
29173,38230,2024-08-05 21:30:29,EUR,3793.17,57.76,settled
29174,38231,2024-02-09 07:26:10,EUR,3106.91,47.31,settled
29175,38232,2024-10-01 11:06:28,EUR,1748.66,26.63,settled
29176,38234,2024-11-08 10:56:07,EUR,3418.83,52.06,settled
29177,38235,2024-09-04 00:06:27,EUR,3439.43,52.38,settled
29178,38236,2024-12-15 15:20:44,EUR,1180.95,17.98,settled
29179,38237,2024-08-15 02:02:18,EUR,1861.30,28.34,settled
29180,38238,2024-12-23 08:41:50,AUD,1799.06,46.13,settled
29181,38240,2024-10-04 16:31:17,EUR,4509.96,96.74,settled
29182,38242,2024-11-13 04:09:01,EUR,2806.31,42.74,settled
29183,38243,2024-01-31 14:38:01,EUR,1182.49,18.01,settled
29184,38244,2024-10-18 06:47:50,EUR,1094.98,16.67,settled
29185,38245,2024-12-14 03:27:32,GBP,4776.83,72.74,settled
29186,38246,2024-03-27 14:16:16,EUR,1740.30,26.50,settled
29187,38248,2025-01-01 00:51:01,GBP,576.78,8.78,settled
29188,38251,2024-09-02 04:06:35,EUR,2906.30,74.52,settled
29189,38253,2024-09-19 19:11:49,CAD,3489.62,53.14,settled
29190,38254,2024-09-25 06:47:29,AUD,1322.32,20.14,settled
29191,38257,2024-12-28 11:29:30,GBP,2411.00,36.72,settled
29192,38258,2024-12-31 00:56:28,EUR,2878.04,43.83,settled
29193,38260,2024-12-29 03:44:17,GBP,1537.02,23.41,settled
29194,38263,2024-08-29 05:44:13,AUD,2135.92,32.53,settled
29195,38264,2024-11-12 23:24:27,AUD,3725.74,56.74,settled
29196,38265,2024-12-31 06:45:39,AUD,1976.92,30.11,settled
29197,38266,2024-11-23 19:37:42,EUR,746.61,11.37,settled
29198,38270,2024-04-15 13:30:50,EUR,3343.85,50.92,settled
29199,38271,2024-12-21 19:34:57,GBP,2812.41,31.28,settled
29200,38272,2024-12-26 18:41:03,CAD,1415.32,21.55,settled
29201,38273,2024-11-13 23:43:34,GBP,1143.37,29.32,settled
29202,38274,2024-08-26 18:31:30,AUD,4370.01,112.05,settled
29203,38275,2024-04-03 02:44:12,AUD,1410.55,21.48,settled
29204,38276,2024-12-27 01:59:15,CAD,2197.68,33.47,settled
29205,38277,2023-12-04 23:22:04,EUR,3785.61,57.65,settled
29206,38278,2024-02-03 16:27:15,EUR,3595.45,54.75,settled
29207,38279,2024-08-05 15:28:37,EUR,298.73,4.55,settled
29208,38284,2024-09-05 10:57:40,EUR,3276.10,49.89,settled
29209,38285,2024-06-23 21:55:44,GBP,1234.73,18.80,settled
29210,38286,2024-09-20 17:56:01,EUR,3722.30,56.68,settled
29211,38287,2024-07-09 07:39:11,EUR,949.89,14.47,settled
29212,38288,2024-10-15 22:56:12,AUD,2664.94,40.58,settled
29213,38290,2024-11-02 04:37:02,AUD,9.82,0.15,settled
29214,38291,2024-09-15 23:21:33,AUD,2490.85,37.93,settled
29215,38292,2024-11-11 13:46:32,CAD,4576.86,69.70,settled
29216,38293,2024-12-13 17:55:58,EUR,3704.33,56.41,settled
29217,38294,2024-08-23 14:39:29,CAD,3532.08,53.79,settled
29218,38295,2024-12-20 12:20:54,EUR,3450.92,88.49,settled
29219,38296,2024-11-23 19:12:14,EUR,2914.72,44.39,settled
29220,38297,2024-09-01 12:35:11,EUR,3936.17,59.94,settled
29221,38299,2024-12-30 11:36:14,AUD,1417.67,21.59,settled
29222,38300,2023-11-16 12:56:14,GBP,2991.55,45.56,settled
29223,38301,2024-06-14 13:58:24,CAD,4493.57,68.43,settled
29224,38302,2024-11-20 05:27:29,EUR,599.62,9.13,settled
29225,38303,2024-11-22 15:27:43,AUD,1452.06,22.11,settled
29226,38305,2024-12-21 06:38:18,AUD,4433.64,67.52,settled
29227,38306,2024-11-07 08:54:01,CAD,1198.97,18.26,settled
29228,38307,2024-09-06 04:28:59,EUR,1444.11,21.99,settled
29229,38308,2024-12-17 13:52:13,GBP,3237.79,49.31,settled
29230,38310,2024-12-16 17:22:10,GBP,4355.24,66.32,settled
29231,38311,2024-12-25 22:44:18,CAD,2958.41,45.05,settled
29232,38312,2024-01-16 19:31:11,EUR,89.66,1.37,settled
29233,38313,2024-10-11 07:33:27,EUR,3748.80,57.09,settled
29234,38314,2024-12-09 17:43:37,EUR,4467.60,68.03,settled
29235,38315,2024-12-15 06:38:06,AUD,4391.69,66.88,settled
29236,38316,2024-12-27 23:47:29,EUR,4606.35,70.15,settled
29237,38317,2024-06-29 23:26:39,AUD,343.34,5.23,settled
29238,38321,2024-12-07 08:47:01,EUR,3126.99,130.29,settled
29239,38322,2024-07-13 17:46:01,CAD,193.69,2.95,settled
29240,38323,2024-12-31 05:52:34,AUD,3906.01,59.48,settled
29241,38324,2024-11-12 02:29:01,EUR,1923.15,29.29,settled
29242,38326,2025-01-01 08:33:20,CAD,3311.35,50.43,settled
29243,38327,2025-01-02 17:53:05,AUD,3171.48,81.32,settled
29244,38328,2024-12-11 14:20:06,EUR,4203.49,107.78,settled
29245,38329,2024-12-31 10:12:33,GBP,1238.36,18.86,settled
29246,38331,2024-10-10 23:34:49,AUD,3994.10,60.82,settled
29247,38332,2024-11-14 02:22:41,EUR,3247.97,49.46,settled
29248,38333,2023-12-13 13:55:58,GBP,286.46,7.35,settled
29249,38334,2024-08-04 23:58:32,GBP,715.11,10.89,settled
29250,38336,2024-11-29 18:11:33,EUR,1473.87,22.44,settled
29251,38339,2025-01-02 17:09:53,CAD,667.52,10.17,settled
29252,38340,2024-07-15 12:52:23,EUR,3917.92,59.66,settled
29253,38341,2024-08-24 12:13:38,EUR,2770.23,42.19,settled
29254,38342,2024-12-21 01:47:18,EUR,2587.06,66.33,settled
29255,38343,2024-11-28 13:48:30,GBP,3401.04,51.79,settled
29256,38344,2024-10-14 21:34:17,EUR,1958.38,29.82,settled
29257,38346,2024-08-31 17:56:35,GBP,2892.14,44.04,settled
29258,38347,2024-11-19 17:33:22,EUR,3421.66,52.11,settled
29259,38349,2024-09-19 00:12:38,GBP,3079.33,78.96,settled
29260,38350,2024-10-19 22:38:53,EUR,414.03,6.31,settled
29261,38352,2024-12-13 16:14:12,EUR,3227.09,49.14,settled
29262,38355,2024-09-24 10:27:18,EUR,4558.51,116.89,settled
29263,38356,2024-12-30 07:07:23,EUR,713.75,10.87,settled
29264,38357,2024-06-02 18:20:09,CAD,4611.29,70.22,settled
29265,38358,2024-12-13 23:43:20,EUR,2008.08,30.58,settled
29266,38359,2024-11-02 21:23:29,CAD,146.73,3.76,settled
29267,38360,2023-11-29 02:43:07,EUR,2211.21,33.67,settled
29268,38361,2025-01-01 02:10:46,CAD,2812.83,42.83,settled
29269,38362,2024-12-23 04:20:29,EUR,1566.02,23.85,settled
29270,38363,2024-09-28 04:20:40,EUR,142.41,2.17,settled
29271,38364,2022-11-25 03:59:58,AUD,1875.51,28.56,settled
29272,38367,2024-11-23 22:44:14,EUR,104.02,1.58,settled
29273,38368,2024-12-02 00:31:54,CAD,127.27,1.94,settled
29274,38369,2024-11-19 20:18:23,GBP,967.25,14.73,settled
29275,38370,2024-11-02 15:20:00,EUR,20.46,0.31,settled
29276,38371,2024-12-21 14:13:44,AUD,4107.20,62.55,settled
29277,38373,2024-07-17 01:37:06,EUR,2534.05,64.98,settled
29278,38374,2024-12-22 09:25:35,EUR,92.94,1.42,settled
29279,38376,2024-12-22 03:07:17,CAD,1678.15,69.92,settled
29280,38377,2024-06-19 05:01:39,AUD,1064.70,16.21,settled
29281,38378,2024-06-01 22:35:00,EUR,1487.22,22.65,settled
29282,38379,2024-01-04 20:46:43,EUR,1427.00,21.73,settled
29283,38380,2024-09-15 22:11:48,CAD,3069.30,46.74,settled
29284,38381,2024-06-30 23:38:02,AUD,1637.35,24.93,settled
29285,38382,2024-12-28 04:32:36,EUR,727.97,11.09,settled
29286,38383,2024-07-27 17:49:43,CAD,233.54,3.56,settled
29287,38385,2024-12-11 21:50:20,EUR,3490.21,53.15,settled
29288,38386,2024-12-26 05:49:03,CAD,2657.38,68.14,settled
29289,38387,2024-02-25 09:09:59,EUR,1527.58,23.26,settled
29290,38389,2024-10-19 23:06:13,EUR,4280.28,65.18,settled
29291,38390,2024-11-15 16:55:03,GBP,1136.89,17.31,settled
29292,38391,2024-04-10 22:41:11,AUD,3113.66,47.42,settled
29293,38392,2024-07-05 04:02:14,AUD,2516.16,38.32,settled
29294,38393,2024-11-24 12:18:21,AUD,3030.11,46.14,settled
29295,38395,2024-12-26 04:30:06,EUR,2004.34,22.29,settled
29296,38396,2024-12-02 17:04:42,AUD,2286.55,58.63,settled
29297,38397,2024-08-24 02:07:23,CAD,218.44,3.33,settled
29298,38398,2024-10-27 20:49:45,EUR,243.40,3.71,settled
29299,38399,2023-09-07 23:23:33,AUD,1071.37,16.32,settled
29300,38400,2024-09-20 10:02:58,EUR,1272.58,19.38,settled
29301,38401,2024-04-25 11:52:47,EUR,2046.43,31.16,settled
29302,38402,2024-05-31 16:20:00,AUD,4452.49,67.80,settled
29303,38403,2024-11-01 02:43:12,EUR,2920.51,44.47,settled
29304,38405,2024-07-27 22:27:49,EUR,2597.78,39.56,settled
29305,38406,2024-12-10 04:55:37,CAD,148.22,2.26,settled
29306,38407,2024-06-10 09:36:06,CAD,2598.26,39.57,settled
29307,38408,2024-10-31 06:07:49,AUD,2374.80,36.16,settled
29308,38412,2024-12-09 15:26:44,AUD,4491.35,68.40,settled
29309,38413,2024-12-31 22:43:19,EUR,130.63,1.99,settled
29310,38414,2024-12-05 07:34:24,GBP,2321.83,35.36,settled
